title_id,newspaper_title,state,place_id,place,latitude,longitude
634,Tocumwal Guardian and Riverina Stock Journal (NSW : 1919 - 1922),NSW,NSW59267,Tocumwal,-35.8152,145.5679
740,Toodyay Herald (WA : 1912 - 1954),WA,WA100179179,Toodyay,-31.57877,116.4398
611,Toora and Welshpool Ensign and South Gippsland Observer (Vic. : 1914 - 1918),VIC,VIC103056,Toora,-38.6628734,146.3172108
611,Toora and Welshpool Ensign and South Gippsland Observer (Vic. : 1914 - 1918),VIC,VIC103286,Welshpool,-38.6677875,146.4390602
1057,Toowoomba Chronicle and Darling Downs General Advertiser (Qld. : 1875 - 1902),QLD,QLD34970,Toowoomba,-27.559166,151.953613
97,Townsville Daily Bulletin (Qld. : 1907 - 1954),QLD,QLD35084,Townsville,-19.25984165,146.8169454
612,Trafalgar and Yarragon Times (Vic. : 1914 - 1918),VIC,VIC103081,Trafalgar,-38.1680574,146.1337666
612,Trafalgar and Yarragon Times (Vic. : 1914 - 1918),VIC,VIC103477,Yarragon,-38.185926,146.0748038
827,"Transcontinental (Port Augusta, SA : 1914 - 1954)",SA,SA0055907,Port Augusta,-32.4910535,137.7638229
135,"Traralgon Record (Traralgon, Vic. : 1886 - 1932)  ",VIC,VIC103085,Traralgon,-38.2019399,146.5144656
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)",VIC,VIC100626,Callignee,-38.318946,146.5788333
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)",VIC,VIC101467,Heyfield,-37.971895,146.7883951
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)",VIC,VIC102071,Mirboo,-38.4831361,146.2260579
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)",VIC,VIC102152,Morwell,-38.2317334,146.4200279
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)",VIC,VIC103055,Toongabbie,-38.0701963,146.6662386
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)",VIC,VIC103085,Traralgon,-38.2019399,146.5144656
134,"Traralgon Record and Morwell, Mirboo,Toongabbie, Heyfield,Tyers and Callignee Advertiser (Traralgon, Vic. : 1883 - 1886)",VIC,VIC103119,Tyers,-38.141323,146.4693435
951,"Tribune (Hobart, Tas. : 1876 - 1879)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
793,"Tribune (Melbourne, Vic. : 1914 - 1918)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1002,"Tribune (Sydney, NSW : 1939 - 1954)",NSW,NSW79218,Sydney,-33.8732,151.2096
869,"Trumpeter General (Hobart, Tas. : 1833 - 1834)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
942,"Truth (Brisbane, Qld. : 1900 - 1954)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
613,Truth (Melbourne ed.) (Vic. : 1914 - 1918),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
982,"Truth (Perth, WA : 1903 - 1931)",WA,WA100137118,Perth,-31.95184,115.8587
699,"Truth (Sydney, NSW : 1894 - 1954)",NSW,NSW79218,Sydney,-33.8732,151.2096
1185,"Tung Wah News (Sydney, NSW : 1898 - 1902)",NSW,NSW79218,Sydney,-33.8732,151.2096
1184,"Tung Wah Times (Sydney, NSW : 1902; 1911 - 1936)",NSW,NSW79218,Sydney,-33.8732,151.2096
614,Tungamah and Lake Rowan Express and St. James Gazette (Vic. : 1914 - 1918),VIC,VIC101770,Lake Rowan,-36.2629278,145.9812475
614,Tungamah and Lake Rowan Express and St. James Gazette (Vic. : 1914 - 1918),VIC,VIC103110,Tungamah,-36.1616362,145.88604
1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",NSW,NSW81792,Murwillumbah,-28.3302,153.3832
394,Twofold Bay and Maneroo Observer (NSW : 1860),NSW,NSW17194,Eden,-37.0652,149.9012
478,Twofold Bay and Maneroo Telegraph (NSW : 1860),NSW,NSW17194,Eden,-37.0652,149.9012
479,Twofold Bay Telegraph (NSW : 1860),NSW,NSW17194,Eden,-37.0652,149.9012
615,Ultima and Chillingollah Star (Vic. : 1914 - 1918),VIC,VIC100741,Chillingollah,-35.2759156,143.0458985
615,Ultima and Chillingollah Star (Vic. : 1914 - 1918),VIC,VIC103135,Ultima,-35.480037,143.266696
810,"Upper Hunter Courier (Murrurundi, NSW : 1871)",NSW,NSW40947,Murrurundi,-31.7652,150.8346
616,Upper Murray and Mitta Herald (Vic. : 1914 - 1918),VIC,VIC102914,Tallangatta,-36.2284903,147.1822459
867,"Van Diemen's Land Chronicle (Hobart, Tas. : 1841)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
832,Victor Harbour Times (SA : 1932 - 1986),SA,SA0068562,Victor Harbor,-35.55158,138.61948
1128,"Victorian Express (Geraldton, WA : 1878 - 1894)",WA,WA100013635,Geraldton,-28.77904,114.6145
799,"Vigilante (Melbourne, Vic. : 1918)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
617,Violet Town Sentinel (Vic. : 1914 - 1918),VIC,VIC103166,Violet Town,-36.6112744,145.7195273
1073,"Voice (Hobart, Tas. : 1931 - 1953)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1129,"WA Sportsman (Perth, WA : 1914 - 1918)",WA,WA100137118,Perth,-31.95184,115.8587
413,Wagga Wagga Advertiser (NSW : 1875 - 1910),NSW,NSW79253,Wagga Wagga,-35.1152,147.3679
412,Wagga Wagga Advertiser and Riverine Reporter (NSW : 1868 - 1875),NSW,NSW79253,Wagga Wagga,-35.1152,147.3679
701,Wagga Wagga Express (NSW : 1879 - 1917),NSW,NSW79253,Wagga Wagga,-35.1152,147.3679
1102,Wagga Wagga Express (NSW : 1930 - 1939),NSW,NSW79253,Wagga Wagga,-35.1152,147.3679
382,Wagga Wagga Express and Murrumbidgee District Advertiser (NSW : 1858 - 1859; 1866; 1872 - 1874),NSW,NSW79253,Wagga Wagga,-35.1152,147.3679
783,Walhalla Chronicle (Vic. : 1914),VIC,VIC103183,Walhalla,-37.9321048,146.5009787
784,Walhalla Chronicle and Moondarra Advertiser (Vic. : 1914 - 1915),VIC,VIC102121,Moondarra,-38.0445576,146.3557682
784,Walhalla Chronicle and Moondarra Advertiser (Vic. : 1914 - 1915),VIC,VIC103183,Walhalla,-37.9321048,146.5009787
405,"Wallaroo Times (Port Wallaroo, SA : 1882 - 1888)",SA,SA0069663,Wallaroo,-33.93175068,137.6251247
301,Wangaratta Chronicle (Vic. : 1914 - 1918),VIC,VIC103214,Wangaratta,-36.3653625,146.318532
1159,Warialda Standard and Northern Districts' Advertiser (NSW : 1900 - 1954),NSW,NSW81301,Warialda,-29.4099,150.5218
618,Warracknabeal Herald (Vic. : 1914 - 1918),VIC,VIC103233,Warracknabeal,-36.2313795,142.4209105
139,"Warragul Guardian (Warragul, Vic. : 1895 - 1900)",VIC,VIC103234,Warragul,-38.1493277,145.9271709
137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)    ",VIC,VIC100559,Buln Buln,-38.0927067,145.9557007
137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)    ",VIC,VIC102291,Narracan,-38.3029383,146.2601073
137,"Warragul Guardian and Buln Buln and Narracan Shire Advocate (Warragul, Vic. : 1879 - 1894)    ",VIC,VIC103234,Warragul,-38.1493277,145.9271709
138,"Warragul Guardian and West Gippsland Advertiser (Warragul, Vic. : 1894)",VIC,VIC103234,Warragul,-38.1493277,145.9271709
227,Warrnambool Standard (Vic. : 1914 - 1918),VIC,VIC103247,Warrnambool,-38.3508454,142.5348571
261,Warwick Argus (Qld. : 1879 - 1901),QLD,QLD47653,Warwick,-28.21667,152.02222
260,Warwick Argus and Tenterfield Chronicle (Qld. : 1866 - 1879),QLD,QLD47653,Warwick,-28.21667,152.02222
892,Warwick Daily News (Qld. : 1919 -1954),QLD,QLD47653,Warwick,-28.21667,152.02222
259,Warwick Examiner and Times (Qld. : 1867 - 1919),QLD,QLD47653,Warwick,-28.21667,152.02222
458,"Watchman (Sydney, NSW : 1902 - 1926)",NSW,NSW79218,Sydney,-33.8732,151.2096
619,Wedderburn Express and Korongshire Advertiser (Vic. : 1914 - 1918),VIC,VIC103277,Wedderburn,-36.424878,143.598924
407,"Weekly Herald (Adelaide, SA : 1894 - 1898)",SA,SA0055886,Adelaide,-34.92869,138.60102
620,Weekly News (Yarraville) (Vic. : 1914 - 1918),VIC,VIC103481,Yarraville,-37.8180846,144.8822017
621,"Weekly Times (Melbourne, Vic. : 1869 - 1954)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
707,Weekly Times Annual (Vic. : 1914 - 1918),VIC,VIC102000,Melbourne,-37.8243016,144.9739883
660,Wellington Times (NSW : 1899 - 1954),NSW,NSW63960,Wellington,-32.5485,148.9346
117,Wellington Times and Agricultural and Mining Gazette (Tas. : 1890 - 1897),TAS,TAS00933,Burnie,-41.04999924,145.8999939
238,Werribee Shire Banner (Vic. : 1911 - 1952),VIC,VIC103295,Werribee,-37.9078605,144.6491355
419,Werriwa Times and Goulburn District News (NSW : 1901),NSW,NSW79910,Goulburn,-34.7485,149.7346
98,"West Australian Sunday Times (Perth, WA : 1897 - 1902)",WA,WA100137118,Perth,-31.95184,115.8587
828,"West Coast Sentinel (Streaky Bay, SA : 1912 - 1954)",SA,SA0064883,Streaky Bay,-32.79762136,134.2061921
136,"West Gippsland Gazette (Warragul, Vic. : 1898 - 1930)  ",VIC,VIC103234,Warragul,-38.1493277,145.9271709
622,West Wimmera Mail and Natimuk Advertiser (Vic. : 1914 - 1918),VIC,VIC102301,Natimuk,-36.7260798,141.9384345
661,"Western Age (Dubbo, NSW : 1914 - 1932)",NSW,NSW71310,Dubbo,-32.2485,148.6012
662,"Western Age (Dubbo, NSW : 1933 - 1936)",NSW,NSW71310,Dubbo,-32.2485,148.6012
99,"Western Argus (Kalgoorlie, WA : 1894 - 1896)",WA,WA100018291,Kalgoorlie,-30.74926,121.4656
100,"Western Argus (Kalgoorlie, WA : 1916 - 1938)",WA,WA100018291,Kalgoorlie,-30.74926,121.4656
459,"Western Champion (Parkes, NSW : 1898 - 1934)",NSW,NSW82125,Parkes,-33.0952,148.2629
663,"Western Grazier (Wilcannia, NSW : 1896 - 1951)",NSW,NSW82867,Wilcannia,-31.5652,143.3679
426,"Western Herald (Bourke, NSW : 1887 - 1970)",NSW,NSW8248,Bourke,-30.0818,145.9512
101,"Western Mail (Perth, WA : 1885 - 1954)",WA,WA100137118,Perth,-31.95184,115.8587
408,"Western Star (Roma) (Toowoomba, Qld. : 1948 - 1954)",QLD,QLD34970,Toowoomba,-27.559166,151.953613
374,"Western Star and Roma Advertiser (Toowoomba, Qld. : 1875 - 1948)",QLD,QLD47453,Roma,-26.56306,148.80528
374,"Western Star and Roma Advertiser (Toowoomba, Qld. : 1875 - 1948)",QLD,QLD34970,Toowoomba,-27.559166,151.953613
1132,Western Tiers (Tas. : 1980 - 2004),TAS,TAS00268,Deloraine,-41.52000046,146.6499939
1205,"Westralian Clarion (Kalgoorlie, WA : 1903)",WA,WA100018291,Kalgoorlie,-30.74926,121.4656
741,"Westralian Worker (Perth, WA : 1900 - 1951)",WA,WA100137118,Perth,-31.95184,115.8587
972,Whyalla News (SA : 1940 - 1954),SA,SA0055894,Whyalla,-33.02729582,137.5337169
820,Wickepin Argus (WA : 1910 - 1934),WA,WA100187394,Wickepin,-32.80766,117.5312
759,Willaura Farmer (Vic. : 1914 - 1916),VIC,VIC103335,Willaura,-37.5249805,142.6893305
302,Williamstown Advertiser (Vic. : 1914 - 1918),VIC,VIC103339,Williamstown,-37.8611315,144.8852571
193,Williamstown Chronicle (Vic. : 1856 - 1954),VIC,VIC103339,Williamstown,-37.8611315,144.8852571
213,Williamstown Trade Circular (Vic. : 1855 - 1856),VIC,VIC103339,Williamstown,-37.8611315,144.8852571
192,Windsor and Richmond Gazette (NSW : 1888 - 1954),NSW,NSW82838,Richmond,-32.2402,148.6957
192,Windsor and Richmond Gazette (NSW : 1888 - 1954),NSW,NSW65409,Windsor,-33.6116,150.8135
190,Windsor Express and Richmond Advertiser (NSW : 1843 - 1844),NSW,NSW82838,Richmond,-32.2402,148.6957
190,Windsor Express and Richmond Advertiser (NSW : 1843 - 1844),NSW,NSW65409,Windsor,-33.6116,150.8135
800,"Winner (Melbourne, Vic. : 1914 - 1917)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
204,Wodonga and Towong Sentinel (Vic. : 1885 - 1954),VIC,VIC103079,Towong,-36.1204108,147.9748085
204,Wodonga and Towong Sentinel (Vic. : 1885 - 1954),VIC,VIC103368,Wodonga,-36.1257625,146.8824266
872,"Woman Voter (Melbourne, Vic. : 1911 - 1919)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
769,Woodend Star (Vic. : 1915 - 1918),VIC,VIC103386,Woodend,-37.3691451,144.534957
790,Woomelang Sun and Lascelles and Ouyen Advocate (Vic. : 1914 - 1918),VIC,VIC101805,Lascelles,-35.5624433,142.6075831
790,Woomelang Sun and Lascelles and Ouyen Advocate (Vic. : 1914 - 1918),VIC,VIC102437,Ouyen,-35.0512359,142.3278731
790,Woomelang Sun and Lascelles and Ouyen Advocate (Vic. : 1914 - 1918),VIC,VIC103410,Woomelang,-35.6773584,142.6253975
191,"Worker (Brisbane, Qld. : 1890 - 1955)",QLD,QLD4555,Brisbane,-27.46784774,153.0280133
861,"World (Hobart, Tas. : 1918 - 1924)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
666,"Woroni (Canberra, ACT : 1950 - 2007)",ACT,ACT000175,Canberra,-35.29844,149.13454
124,"Yea Chronicle (Yea, Vic. : 1891 - 1920)",VIC,VIC103488,Yea,-37.2778802,145.4062115
1009,"Yilgarn Merredin Times (Southern Cross, WA : 1921 - 1923)",WA,WA100188711,Merredin,-31.48278,118.2856
1009,"Yilgarn Merredin Times (Southern Cross, WA : 1921 - 1923)",WA,WA100187270,Southern Cross,-31.25401,119.3445
1131,York Advocate (WA : 1915),WA,WA100176007,York,-31.8771,116.777
1173,Yorke's Peninsula Advertiser (SA : 1878 - 1922),SA,SA0046036,Moonta,-34.0667411,137.588882
1172,Yorke's Peninsula Advertiser and Miners' and Farmers' Journal (SA : 1875 - 1878),SA,SA0046036,Moonta,-34.0667411,137.588882
1171,Yorke's Peninsula Advertiser and Miners' News (SA : 1872 - 1874),SA,SA0046036,Moonta,-34.0667411,137.588882
468,Young Witness (NSW : 1915 - 1923),NSW,NSW67709,Young,-34.3152,148.3012
270,Zeehan and Dundas Herald (Tas. : 1890 - 1922),TAS,TAS01327,Zeehan,-41.88000107,145.3300018
1273,"The Goldfields Morning Chronicle (Coolgardie, WA : 1896 - 1898)",WA,WA100187240,Coolgardie,-30.94566,120.1753
1237,"The Independent (Launceston, Tas. : 1831 - 1835)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1252,"The Banner (Strahan, Tas. : 1901)",TAS,TAS01262,Strahan,-42.15000153,145.3200073
1298,Moreton Mail (Qld : 1886 - 1889),QLD,QLD4555,Brisbane,-27.46784774,153.0280133
1316,"The Weekly Advance (Granville, NSW : 1892 - 1893)",NSW,NSW21553,Granville,-33.8362,151.0071
1285,"Daily News (Sydney, NSW : 1938 - 1940)",NSW,NSW79218,Sydney,-33.8732,151.2096
1306,Seaport News Review (SA : 1954),SA,SA0040448,Port Adelaide,-34.8365,138.51324
1249,"The Weekly Times (Hobart Town, Tas. : 1863)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1257,"The News (Hobart, Tas. : 1924 - 1925)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1281,"The St. James and Devenish Herald (Dookie, Vic. : 1905)",VIC,VIC100965,Devenish,-36.3417156,145.9104265
1281,"The St. James and Devenish Herald (Dookie, Vic. : 1905)",VIC,VIC100997,Dookie,-36.3325747,145.7061239
1234,"The Tasmanian and Austral-Asiatic Review (Hobart Town, Tas. : 1844 - 1845)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1244,"The Irish Exile and Freedom's Advocate (Hobart Town, Tas. : 1850 - 1851)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1268,"The Federalist (Launceston, Tas. : 1898 - 1899)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1231,"Tasmanian Weekly Dispatch (Hobart Town, Tas. : 1839 - 1841)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1258,"Tasmanian Punch (Hobart Town, Tas. : 1866)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1235,"Colonial Advocate, and Tasmanian Monthly Review and Register (Hobart Town, Tas. : 1828)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1241,"Bent's News and Tasmanian Register (Hobart Town, Tas. : 1837 - 1838)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1282,"Bent's Monthly Advertiser (Hobart, Tas. : 1828)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1307,"The Progressive Times (Largs North, SA : 1949 - 1951)",SA,SA0081679,Largs North,-34.81669,138.50065
1303,"The Gateway (Port Adelaide, SA : 1946)",SA,SA0040448,Port Adelaide,-34.8365,138.51324
1305,"The Citizen (Port Adelaide, SA : 1938-1940)",SA,SA0040448,Port Adelaide,-34.8365,138.51324
1304,Port Adelaide District Pictorial (SA : 1952 - 1954),SA,SA0040448,Port Adelaide,-34.8365,138.51324
1323,"Nasza droga (Adelaide, SA : 1952 - 1954)",SA,SA0055886,Adelaide,-34.92869,138.60102
1227,"Weekly Supplement to Building (Sydney, NSW : 1908 - 1909)",NSW,NSW79218,Sydney,-33.8732,151.2096
1152,Millthorpe Post (NSW : 1900 - 1901),NSW,NSW80946,Millthorpe,-33.4485,149.1846
1317,Granville Independent and Parramatta Advertiser (NSW : 1900 - 1901),NSW,NSW21553,Granville,-33.8362,151.0071
1317,Granville Independent and Parramatta Advertiser (NSW : 1900 - 1901),NSW,NSW78521,Parramatta,-33.8152,151.0012
1321,"Express (Granville, NSW : 1933 - 1935)",NSW,NSW21553,Granville,-33.8362,151.0071
1318,Auburn News and Granville Electorate Gazetteer  (NSW : 1903 - 1905),NSW,NSW647,Auburn,-33.8485,151.0346
1318,Auburn News and Granville Electorate Gazetteer  (NSW : 1903 - 1905),NSW,NSW21553,Granville,-33.8362,151.0071
1320,Auburn and District News (NSW : 1929),NSW,NSW647,Auburn,-33.8485,151.0346
1265,"Tasmanian Evening Herald (Launceston, Tas. : 1878)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1300,"The Railway and Tramway Co-operator (Sydney, NSW : 1909 - 1910)",NSW,NSW79218,Sydney,-33.8732,151.2096
1299,The Burrangong Chronicle and Young and Lachlan District Advertiser (NSW : 1901),NSW,NSW70456,Burrangong,-34.2818,148.2679
1299,The Burrangong Chronicle and Young and Lachlan District Advertiser (NSW : 1901),NSW,NSW67709,Young,-34.3152,148.3012
1302,"All Grades Advocate (Sydney, NSW : 1917)",NSW,NSW79218,Sydney,-33.8732,151.2096
1219,Casino and Kyogle Courier and North Coast Advertiser (NSW : 1904 - 1932),NSW,NSW11528,Casino,-28.8485,153.0512
1219,Casino and Kyogle Courier and North Coast Advertiser (NSW : 1904 - 1932),NSW,NSW80649,Kyogle,-28.6255,153.0118
1301,"Co-operator (Sydney, NSW : 1910 - 1917)",NSW,NSW79218,Sydney,-33.8732,151.2096
1228,"Construction : Weekly Supplement to Building (Sydney, NSW : 1909 - 1914)",NSW,NSW79218,Sydney,-33.8732,151.2096
1220,"Macleay Argus (Kempsey, NSW : 1885 - 1907; 1909 - 1910; 1912 - 1913; 1915 - 1916; 1918 - 1954)",NSW,NSW83094,Kempsey,-31.0818,152.8346
1223,Quirindi Herald and District News (NSW : 1906 - 1907; 1913 - 1923),NSW,NSW47997,Quirindi,-31.4985,150.6846
1229,"Smith's Weekly (Sydney, NSW : 1919 - 1950)",NSW,NSW79218,Sydney,-33.8732,151.2096
1319,The Auburn and Lidcombe Advance (NSW : 1925 - 1939),NSW,NSW647,Auburn,-33.8485,151.0346
1319,The Auburn and Lidcombe Advance (NSW : 1925 - 1939),NSW,NSW32910,Lidcombe,-33.8562,151.0512
1224,The Corowa Free Press (NSW : 1875 - 1954),NSW,NSW82658,Corowa,-35.9943,146.3846
1297,"The Daily Telegraph (Sydney, NSW : 1883 - 1923)",NSW,NSW79218,Sydney,-33.8732,151.2096
1226,The Grafton Argus and Clarence River General Advertiser (NSW : 1874 - 1875; 1879 - 1882; 1888; 1892; 1899 - 1922),NSW,NSW80326,Grafton,-29.6818,152.9346
1221,The Kyogle Examiner (NSW : 1912; 1914 - 1915; 1917 - 1954),NSW,NSW80649,Kyogle,-28.6255,153.0118
1284,"The Labor Daily (Sydney, NSW : 1924 - 1938)",NSW,NSW79218,Sydney,-33.8732,151.2096
1225,"The Propeller (Hurstville, NSW : 1911 - 1954)",NSW,NSW24565,Hurstville,-33.9652,151.1096
1222,The Queanbeyan Observer (NSW : 1894 - 1908; 1910 - 1915),NSW,NSW47869,Queanbeyan,-35.353,149.2301
1296,The Sydney Daily Telegraph (NSW : 1879 -1883),NSW,NSW79218,Sydney,-33.8732,151.2096
1218,The Young Chronicle (NSW : 1902 - 1910; 1913 - 1915; 1924 - 1934; 1936 - 1940),NSW,NSW67709,Young,-34.3152,148.3012
1261,"Tasmanian Punch (Hobart Town, Tas. : 1869 - 1870; 1877 - 1878)",TAS,TAS00752,Hobart,-42.88000107,147.3200073
1269,"The Tasmanian Democrat (Launceston, Tas. : 1891 - 1898)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1266,"Weekly Examiner (Launceston, Tas. : 1872 - 1878)",TAS,TAS00338,Launceston,-41.43999863,147.1399994
1312,"Mount Barker and Denmark Record (Albany, WA : 1929 - 1949)",WA,WA100188907,Mount Barker,-34.63028,117.6667
1312,"Mount Barker and Denmark Record (Albany, WA : 1929 - 1949)",WA,WA100189071,Denmark,-34.95972,117.3536
1312,"Mount Barker and Denmark Record (Albany, WA : 1929 - 1949)",WA,WA100000252,Albany,-35.0174,117.8838
1314,"The Dowerin Guardian and Amery Line Advocate (Wyalkatchem, WA : 1927 - 1954)",WA,WA100185152,Dowerin,-31.16876,116.9787
1314,"The Dowerin Guardian and Amery Line Advocate (Wyalkatchem, WA : 1927 - 1954)",WA,WA100000451,Amery,-31.1482,117.0906
1314,"The Dowerin Guardian and Amery Line Advocate (Wyalkatchem, WA : 1927 - 1954)",WA,WA100189002,Wyalkatchem,-31.17722,117.3833
1275,"The Magnet Mirror and Murchison Reflector (Meekatharra, WA : 1928 - 1935)",WA,WA100187085,Mount Magnet,-28.08733,117.8822
1275,"The Magnet Mirror and Murchison Reflector (Meekatharra, WA : 1928 - 1935)",WA,WA100186941,Meekatharra,-26.64175,118.8561
1276,"The Manganese Record, Peak Hill, Nullagine and Marble Bar Gazette (Meekatharra, WA : 1928 - 1941)",WA,WA100186940,Peak Hill,-25.6375,118.7244
1276,"The Manganese Record, Peak Hill, Nullagine and Marble Bar Gazette (Meekatharra, WA : 1928 - 1941)",WA,WA100190543,Marble Bar,-21.17167,119.7458
1276,"The Manganese Record, Peak Hill, Nullagine and Marble Bar Gazette (Meekatharra, WA : 1928 - 1941)",WA,WA100190545,Nullagine,-21.88972,120.1114
1276,"The Manganese Record, Peak Hill, Nullagine and Marble Bar Gazette (Meekatharra, WA : 1928 - 1941)",WA,WA100186941,Meekatharra,-26.64175,118.8561
1277,The Menzies Miner (WA : 1896 - 1901),WA,WA100185137,Menzies,-29.67148,121.0412
1278,The Mt. Leonora Miner (WA : 1899 - 1910),WA,WA100190390,Leonora,-28.88528,121.3311
1313,The Mullewa Mail (WA : 1921 - 1947),WA,WA100192009,Mullewa,-28.53722,115.5119
1279,"The Murchison Times and Day Dawn Gazette (Cue, WA : 1894 - 1925)",WA,WA100042185,Day Dawn,-27.45843,117.8611
1279,"The Murchison Times and Day Dawn Gazette (Cue, WA : 1894 - 1925)",WA,WA100188161,Cue,-27.42778,117.8806
1315,"The Weekly Gazette (Goomalling, WA : 1924 - 1946)",WA,WA100187135,Goomalling,-31.29321,116.8445
1280,"The Yalgoo Observer and Murchison Chronicle (Meekatharra, WA : 1923 - 1941)",WA,WA100192527,Yalgoo,-28.34111,116.6831
1280,"The Yalgoo Observer and Murchison Chronicle (Meekatharra, WA : 1923 - 1941)",WA,WA100186941,Meekatharra,-26.64175,118.8561
1346,Sawtell Guardian (NSW : 1971 - 1975),NSW,NSW51839,Sawtell,-30.3652,153.1012
1336,Adelaide Independent and Cabinet of Amusement (SA : 1841),SA,SA0055886,Adelaide,-34.92869,138.60102
1332,"Australasian Sketcher (Adelaide,SA : 1874 - 1885)",SA,SA0055886,Adelaide,-34.92869,138.60102
1349,The Yass Courier (NSW : 1857 - 1929),NSW,NSW81316,Yass,-34.8205,148.9137
1338,Free Press (SA : 1895),SA,SA0055886,Adelaide,-34.92869,138.60102
1334,Gawler Times (SA : 1869 - 1873),SA,SA0025581,Gawler,-34.59606,138.74497
1341,Northern Suburbs Weekly (SA : 1952 - 1954),SA,SA0022644,Enfield,-34.86108,138.60579
1339,South Australian Free Press (SA : 1853 - 1854),SA,SA0055886,Adelaide,-34.92869,138.60102
1329,South Australian Record (SA : 1837 - 1840),SA,SA0055886,Adelaide,-34.92869,138.60102
1331,South Australian Record and Australasian and South African Chronicle (SA : 1840 - 1841),SA,SA0055886,Adelaide,-34.92869,138.60102
1330,South Australian Record and Australasian Chronicle (SA : 1840),SA,SA0055886,Adelaide,-34.92869,138.60102
1309,"The Western Weekly News (Port Lincoln, SA : 1902-1904)",SA,SA0040601,Port Lincoln,-34.72817144,135.8570628
1325,"The Evening Echo (Ballarat, Vic. : 1914 - 1918)",VIC,VIC1050,Ballarat,-37.5598611,143.8543056
1310,"The Red Star (Perth, WA : 1932 - 1936)",WA,WA100137118,Perth,-31.95184,115.8587
1335,Gawler Standard (SA : 1878 - 1885),SA,SA0025581,Gawler,-34.59606,138.74497
1340,Illustrated Adelaide Post (SA : 1867 - 1874),SA,SA0055886,Adelaide,-34.92869,138.60102
1333,Saturday Mail (SA : 1912 - 1917),SA,SA0055886,Adelaide,-34.92869,138.60102
1324,The Kyneton Observer (Vic. : 1856 - 1900),VIC,VIC101736,Kyneton,-37.2233049,144.4478021
1322,"The Socialist (Melbourne, Vic : 1906 - 1923)",VIC,VIC102000,Melbourne,-37.8243016,144.9739883
1311,"The Workers Star (Perth, WA : 1936 - 1951)",WA,WA100137118,Perth,-31.95184,115.8587
1469,"The Daily News and Evening Chronicle (Sydney, NSW : 1848)",NSW,NSW79218,Sydney,-33.8732,151.2096
1470,"The Gleaner (Sydney, NSW : 1827)",NSW,NSW79218,Sydney,-33.8732,151.2096
1392,"The Spectator (Sydney, NSW : 1846)",NSW,NSW79218,Sydney,-33.8732,151.2096
1468,"The Currency Lad (Sydney, NSW : 1832-1833)",NSW,NSW79218,Sydney,-33.8732,151.2096
1461,"Bent's News and New South Wales Advertiser (Sydney, NSW : 1839)",NSW,NSW79218,Sydney,-33.8732,151.2096
1393,"The Spectator (Sydney, NSW : 1892)",NSW,NSW79218,Sydney,-33.8732,151.2096
1342,"Daily Pictorial (Sydney, NSW : 1930 - 1931)",NSW,NSW79218,Sydney,-33.8732,151.2096
